-4.8317e-01   5.7523e-01   6.6004e-01
-1.9620e-01   5.3667e-01   5.7669e-01
 3.2230e-02   6.0428e-01   5.2666e-01
 2.4552e-01   4.9744e-01   5.9872e-01
 3.8606e-01   6.5545e-01   6.4911e-01
-3.6593e-01   7.4670e-01   5.5547e-01
-1.6429e-01   7.7930e-01   6.0474e-01
 1.8659e-01   7.2486e-01   6.6315e-01
-2.9351e-01  -5.4654e-01   7.8431e-01
 1.2400e-01  -6.3299e-01   7.6417e-01
 3.3651e-01  -5.6615e-01   7.5249e-01
-4.6785e-01  -3.9482e-01   7.9072e-01
-2.4919e-01  -3.5600e-01   9.0065e-01
-5.9637e-02  -5.1022e-01   8.5797e-01
 1.9621e-01  -4.3951e-01   8.7654e-01
 4.8913e-01  -4.1270e-01   7.6840e-01
-6.4385e-01  -2.2657e-01   7.3084e-01
-4.3471e-01  -1.8415e-01   8.8154e-01
-1.9856e-01  -1.4055e-01   9.6996e-01
-6.2082e-02  -1.7669e-01   7.8097e-01
 1.7777e-01  -2.4256e-01   9.5371e-01
 3.8274e-01  -2.5638e-01   8.8757e-01
 6.0787e-01  -2.2336e-01   7.6197e-01
-5.7914e-01  -1.8813e-02   8.1501e-01
-3.4838e-01   2.5769e-02   9.3700e-01
-1.6997e-01   2.6682e-02   8.0101e-01
 7.7098e-02   5.6537e-02   8.0873e-01
 1.7045e-01  -1.4341e-01   7.7890e-01
 4.9173e-01  -5.4279e-02   8.6905e-01
 5.7910e-01   1.2278e-01   8.0596e-01
-6.5777e-01   1.8050e-01   7.3128e-01
-4.7151e-01   1.9695e-01   8.5958e-01
-2.6336e-01   2.4913e-01   9.3197e-01
-6.7640e-02   2.4193e-01   7.7495e-01
 1.6850e-01   1.4092e-01   9.7558e-01
 4.0106e-01   2.1283e-01   8.9099e-01
 5.9045e-01   3.2800e-01   7.3741e-01
-4.3257e-01   4.0602e-01   8.0501e-01
-1.8240e-01   4.5651e-01   8.7082e-01
 3.0060e-02   4.6224e-01   8.8625e-01
 2.2320e-01   3.4768e-01   9.1066e-01
 3.9113e-01   4.5197e-01   8.0171e-01
-2.8249e-01   6.0437e-01   7.4494e-01
-4.2425e-02   6.5197e-01   7.5706e-01
 1.9235e-01   5.6445e-01   8.0275e-01
-2.7764e-02  -3.1029e-01   9.5024e-01
-1.0027e-01   8.4757e-02   9.9134e-01
 4.0565e-02  -7.7003e-02   9.9621e-01
 2.9088e-01  -2.8808e-02   9.5633e-01
-1.1738e-02   2.7361e-01   9.6177e-01
